run,step,harness,reward,cells,score,model_calls,tool_calls,tool_calls_median,tool_calls_p90,repeats,repeat_fraction,repeat_rollout_fraction,short_tool_fraction,budget_fraction,python_fraction,answer_path_fraction,tool_error_text_fraction,submission_fraction,submission_observations,trainable_tokens,wall_s,retry_cells,training_rows,packed_tokens
Harbor multi-harness,0,claude-code,0,208,0.0,14.177884615384615,13.759615384615385,16.0,18.0,0.6009615384615384,0.03858411235582612,0.24519230769230768,0.028846153846153848,0.6105769230769231,0.7548076923076923,0.33653846153846156,0.7163461538461539,0.35294117647058826,68,3907.5673076923076,330.2196153846154,4,13.774038461538462,551784.2644230769
Harbor multi-harness,0,claude-code,1,42,1.0,8.642857142857142,7.428571428571429,7.0,13.799999999999997,0.30952380952380953,0.032916666666666664,0.16666666666666666,0.047619047619047616,0.07142857142857142,0.8333333333333334,0.9523809523809523,0.40476190476190477,1.0,18,1545.7142857142858,190.2461904761905,0,8.571428571428571,276973.14285714284
Harbor multi-harness,0,codex,0,209,0.0,15.167464114832535,15.014354066985646,17.0,20.0,0.5933014354066986,0.03703165718455073,0.3492822966507177,0.07655502392344497,0.7129186602870813,0.7416267942583732,0.2727272727272727,0.6172248803827751,0.23529411764705882,68,3264.622009569378,302.87047846889953,0,1.1483253588516746,20704.593301435405
Harbor multi-harness,0,codex,1,41,1.0,11.463414634146341,10.317073170731707,9.0,17.0,0.9024390243902439,0.06859963779468424,0.2926829268292683,0.0975609756097561,0.21951219512195122,0.8292682926829268,0.9024390243902439,0.36585365853658536,1.0,18,1723.5853658536585,212.49975609756098,0,1.0,12842.731707317073
Harbor multi-harness,0,mini-swe-agent,0,214,0.0,16.490654205607477,15.682242990654206,17.0,17.0,0.37850467289719625,0.024792598653963587,0.26635514018691586,0.037383177570093455,0.8878504672897196,0.8317757009345794,0.2102803738317757,0.677570093457944,0.20833333333333334,72,2659.411214953271,232.60500000000002,4,1.1682242990654206,17348.168224299065
Harbor multi-harness,0,mini-swe-agent,1,36,1.0,13.277777777777779,12.0,12.0,16.0,0.5555555555555556,0.040360410927019925,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.9166666666666666,0.9444444444444444,0.3888888888888889,1.0,14,1411.1666666666667,198.5597222222222,0,1.7222222222222223,15965.027777777777
Harbor multi-harness,0,opencode,0,223,0.0,13.179372197309418,11.448430493273543,14.0,18.0,0.5246636771300448,0.038140999359143606,0.3094170403587444,0.10762331838565023,0.4977578475336323,0.7488789237668162,0.33183856502242154,0.6322869955156951,0.3291139240506329,79,2014.8161434977578,275.3364125560538,3,1.1973094170403586,31591.430493273543
Harbor multi-harness,0,opencode,1,27,1.0,9.296296296296296,6.962962962962963,7.0,12.400000000000002,0.18518518518518517,0.022289986228605157,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.7407407407407407,0.8518518518518519,0.2962962962962963,1.0,7,818.4814814814815,255.86296296296297,0,1.3703703703703705,33369.59259259259
Harbor multi-harness,100,claude-code,0,181,0.0,16.1878453038674,15.773480662983426,17.0,17.0,2.0939226519337018,0.129624268008588,0.5469613259668509,0.011049723756906077,0.8729281767955801,0.7348066298342542,0.3149171270718232,0.6795580110497238,0.2545454545454545,55,4083.745856353591,346.4222099447514,8,15.502762430939226,648460.8342541436
Harbor multi-harness,100,claude-code,1,69,1.0,16.44927536231884,15.898550724637682,17.0,17.0,5.3768115942028984,0.3334485280726363,0.927536231884058,0.0,0.8840579710144928,0.8985507246376812,1.0,0.5072463768115942,1.0,31,3166.7971014492755,289.0965217391304,5,15.81159420289855,620988.5072463768
Harbor multi-harness,100,codex,0,180,0.0,16.75,16.511111111111113,17.0,18.0,1.0444444444444445,0.06217952412224858,0.42777777777777776,0.0,0.9166666666666666,0.8722222222222222,0.15,0.75,0.16363636363636364,55,3696.4,353.48133333333334,0,1.0888888888888888,19165.077777777777
Harbor multi-harness,100,codex,1,70,1.0,16.285714285714285,16.314285714285713,17.0,18.0,3.9285714285714284,0.23561877775012116,0.9,0.0,0.8714285714285714,0.9571428571428572,1.0,0.5285714285714286,1.0,31,2457.1285714285714,234.46214285714282,0,1.1285714285714286,14368.4
Harbor multi-harness,100,mini-swe-agent,0,202,0.0,16.594059405940595,16.524752475247524,17.0,17.0,0.9554455445544554,0.05683738016658809,0.46534653465346537,0.0,0.905940594059406,0.9207920792079208,0.16336633663366337,0.6831683168316832,0.13636363636363635,66,2094.9752475247524,222.38960396039602,8,1.0792079207920793,15573.10891089109
Harbor multi-harness,100,mini-swe-agent,1,48,1.0,12.770833333333334,12.770833333333334,12.0,17.0,1.1041666666666667,0.07575306297732769,0.5625,0.0,0.25,0.9791666666666666,1.0,0.2916666666666667,1.0,20,1214.5416666666667,166.41479166666667,1,1.0,8154.375
Harbor multi-harness,100,opencode,0,189,0.0,16.523809523809526,15.587301587301587,16.0,16.0,3.798941798941799,0.2390842401610744,0.6349206349206349,0.010582010582010581,0.9153439153439153,0.8624338624338624,0.4126984126984127,0.6878306878306878,0.3709677419354839,62,2586.772486772487,266.1631216931217,19,2.3015873015873014,68499.28042328042
Harbor multi-harness,100,opencode,1,61,1.0,16.934426229508198,15.98360655737705,16.0,16.0,9.704918032786885,0.605418591077501,0.9836065573770492,0.0,0.9836065573770492,0.8688524590163934,1.0,0.45901639344262296,1.0,24,1481.5245901639344,194.35557377049182,3,2.2950819672131146,59156.55737704918
Harbor multi-harness,200,claude-code,0,175,0.0,16.46857142857143,15.862857142857143,17.0,17.0,2.2857142857142856,0.14150523287838443,0.5771428571428572,0.005714285714285714,0.8857142857142857,0.8742857142857143,0.26857142857142857,0.7371428571428571,0.2542372881355932,59,4198.674285714285,354.312,32,15.645714285714286,645421.8685714286
Harbor multi-harness,200,claude-code,1,75,1.0,16.96,16.573333333333334,17.0,17.0,6.72,0.40244544997486176,0.92,0.0,0.96,0.9333333333333333,1.0,0.52,1.0,27,3256.3733333333334,281.4148,12,16.493333333333332,581790.8666666667
Harbor multi-harness,200,codex,0,184,0.0,16.782608695652176,16.434782608695652,17.0,17.0,1.125,0.06736811858610721,0.4782608695652174,0.005434782608695652,0.9130434782608695,0.9184782608695652,0.23369565217391305,0.7880434782608695,0.21818181818181817,55,3704.461956521739,342.4726086956522,0,1.0108695652173914,18122.902173913044
Harbor multi-harness,200,codex,1,66,1.0,16.954545454545453,16.863636363636363,17.0,17.5,4.848484848484849,0.2852143635231871,0.8787878787878788,0.0,0.9696969696969697,0.9848484848484849,1.0,0.5303030303030303,1.0,31,2319.8939393939395,230.32651515151514,0,1.0303030303030303,13138.469696969696
Harbor multi-harness,200,mini-swe-agent,0,204,0.0,16.705882352941178,16.666666666666668,17.0,17.0,1.1715686274509804,0.07006045065084858,0.553921568627451,0.0,0.9313725490196079,0.8480392156862745,0.12745098039215685,0.6127450980392157,0.10606060606060606,66,1686.9117647058824,192.04999999999998,18,1.0735294117647058,14190.122549019608
Harbor multi-harness,200,mini-swe-agent,1,46,1.0,13.826086956521738,13.826086956521738,16.0,17.0,1.673913043478261,0.10568712155988372,0.5434782608695652,0.0,0.4782608695652174,0.9347826086956522,1.0,0.45652173913043476,1.0,20,1125.9565217391305,155.02695652173912,3,1.0434782608695652,8373.065217391304
Harbor multi-harness,200,opencode,0,174,0.0,16.67241379310345,15.672413793103448,16.0,16.0,3.6494252873563218,0.2275682268269276,0.632183908045977,0.005747126436781609,0.9597701149425287,0.9022988505747126,0.41379310344827586,0.6954022988505747,0.43137254901960786,51,2429.132183908046,261.697816091954,9,2.218390804597701,65169.862068965514
Harbor multi-harness,200,opencode,1,76,1.0,17.0,16.039473684210527,16.0,16.0,8.881578947368421,0.5523832559339525,0.9473684210526315,0.0,1.0,0.9473684210526315,1.0,0.47368421052631576,1.0,35,1470.3552631578948,190.74039473684212,2,2.1184210526315788,48577.81578947369
Harbor multi-harness,300,claude-code,0,167,0.0,15.988023952095809,15.676646706586826,17.0,17.400000000000006,2.3473053892215567,0.1516722823368047,0.6646706586826348,0.017964071856287425,0.844311377245509,0.8083832335329342,0.25748502994011974,0.7005988023952096,0.28846153846153844,52,3633.1437125748503,333.1297005988024,13,15.41317365269461,643764.1736526946
Harbor multi-harness,300,claude-code,1,83,1.0,16.746987951807228,16.457831325301203,17.0,17.0,7.771084337349397,0.4685708039292656,0.9759036144578314,0.0,0.9397590361445783,0.9156626506024096,1.0,0.5542168674698795,1.0,34,2523.9156626506024,261.3520481927711,4,16.253012048192772,549294.4337349398
Harbor multi-harness,300,codex,0,176,0.0,16.568181818181817,16.136363636363637,17.0,17.0,1.2443181818181819,0.07808195174923116,0.48295454545454547,0.0,0.9034090909090909,0.9318181818181818,0.25,0.8181818181818182,0.22033898305084745,59,3144.2954545454545,331.7754545454546,0,1.0284090909090908,18341.397727272728
Harbor multi-harness,300,codex,1,74,1.0,15.594594594594595,15.297297297297296,17.0,17.0,5.472972972972973,0.3397225716111165,0.8918918918918919,0.0,0.7432432432432432,0.9324324324324325,1.0,0.47297297297297297,1.0,27,1847.7567567567567,205.8562162162162,0,1.0135135135135136,11819.445945945947
Harbor multi-harness,300,mini-swe-agent,0,195,0.0,16.77948717948718,16.74871794871795,17.0,17.0,2.482051282051282,0.14659411101718794,0.7333333333333333,0.0,0.9487179487179487,0.764102564102564,0.17435897435897435,0.5384615384615384,0.12307692307692308,65,1517.7846153846153,191.68061538461538,4,1.041025641025641,11854.758974358974
Harbor multi-harness,300,mini-swe-agent,1,55,1.0,14.763636363636364,14.763636363636364,17.0,17.0,3.2545454545454544,0.196820205937853,0.6545454545454545,0.0,0.6,0.8909090909090909,1.0,0.4,1.0,21,1023.5272727272727,151.77090909090907,0,1.0,6531.236363636363
Harbor multi-harness,300,opencode,0,176,0.0,16.886363636363637,15.994318181818182,16.0,17.0,4.375,0.2719334893048128,0.6818181818181818,0.0,0.9715909090909091,0.8125,0.5056818181818182,0.6420454545454546,0.5454545454545454,55,1750.25,220.2347159090909,8,2.164772727272727,62165.60227272727
Harbor multi-harness,300,opencode,1,74,1.0,16.364864864864863,15.378378378378379,16.0,16.700000000000003,7.45945945945946,0.4785542756130992,0.9594594594594594,0.0,0.8513513513513513,0.8108108108108109,1.0,0.36486486486486486,1.0,31,1148.945945945946,182.39418918918918,0,2.1486486486486487,50040.0
Harbor multi-harness,400,claude-code,0,158,0.0,16.27848101265823,15.740506329113924,17.0,17.30000000000001,2.1835443037974684,0.13532350824009326,0.6582278481012658,0.012658227848101266,0.8670886075949367,0.759493670886076,0.2088607594936709,0.6772151898734177,0.24,50,4191.721518987341,352.5263291139241,11,15.550632911392405,657314.7468354431
Harbor multi-harness,400,claude-code,1,92,1.0,16.815217391304348,16.315217391304348,17.0,17.0,6.510869565217392,0.3984565732647574,0.9891304347826086,0.0,0.9130434782608695,0.9565217391304348,1.0,0.5434782608695652,1.0,36,3078.1739130434785,296.3546739130435,1,16.25,624968.9891304348
Harbor multi-harness,400,codex,0,163,0.0,16.7239263803681,16.380368098159508,17.0,17.0,1.5705521472392638,0.09735117472847533,0.49693251533742333,0.0,0.901840490797546,0.9447852760736196,0.19631901840490798,0.7914110429447853,0.12962962962962962,54,3678.5828220858893,347.2230674846626,0,1.0429447852760736,20032.79754601227
Harbor multi-harness,400,codex,1,87,1.0,16.839080459770116,16.724137931034484,17.0,17.0,7.505747126436781,0.4469217188791225,0.9195402298850575,0.0,0.9655172413793104,1.0,1.0,0.6436781609195402,1.0,32,2115.1609195402298,217.14908045977012,0,1.0114942528735633,13202.206896551725
Harbor multi-harness,400,mini-swe-agent,0,178,0.0,16.882022471910112,16.775280898876403,17.0,17.0,1.6910112359550562,0.09991325181758097,0.6853932584269663,0.0,0.9662921348314607,0.8089887640449438,0.15730337078651685,0.6460674157303371,0.2542372881355932,59,2064.4438202247193,223.49376404494382,7,1.1067415730337078,14779.460674157302
Harbor multi-harness,400,mini-swe-agent,1,72,1.0,15.73611111111111,15.73611111111111,17.0,17.0,5.027777777777778,0.29767763101096434,0.75,0.0,0.8194444444444444,0.9305555555555556,1.0,0.3888888888888889,1.0,27,1342.1944444444443,165.27541666666667,0,1.0,8686.180555555555
Harbor multi-harness,400,opencode,0,168,0.0,16.464285714285715,15.535714285714286,16.0,16.0,2.4047619047619047,0.15308887443866434,0.5178571428571429,0.0,0.9047619047619048,0.8154761904761905,0.2857142857142857,0.6964285714285714,0.3269230769230769,52,2696.1130952380954,277.2372619047619,18,2.3273809523809526,75044.54166666667
Harbor multi-harness,400,opencode,1,82,1.0,16.951219512195124,15.987804878048781,16.0,16.0,8.134146341463415,0.5089614504338321,0.9634146341463414,0.0,0.9512195121951219,0.8780487804878049,1.0,0.3902439024390244,1.0,34,1410.4878048780488,185.70902439024388,7,2.1341463414634148,49940.865853658535
Harbor multi-harness,500,claude-code,0,138,0.0,16.028985507246375,15.543478260869565,16.5,17.0,1.8840579710144927,0.12178888254150738,0.6594202898550725,0.0,0.8260869565217391,0.7681159420289855,0.18115942028985507,0.6811594202898551,0.2,40,4573.398550724638,370.31246376811595,9,15.318840579710145,653862.9492753623
Harbor multi-harness,500,claude-code,1,112,1.0,16.955357142857142,16.705357142857142,17.0,17.0,7.473214285714286,0.44547463216055655,0.9732142857142857,0.0,0.9642857142857143,0.9553571428571429,1.0,0.5357142857142857,1.0,46,3165.9553571428573,274.3046428571428,7,16.589285714285715,614760.3928571428
Harbor multi-harness,500,codex,0,152,0.0,16.92105263157895,16.394736842105264,17.0,17.0,1.9210526315789473,0.11469066118350173,0.5526315789473685,0.0,0.9276315789473685,0.9013157894736842,0.19078947368421054,0.8355263157894737,0.24,50,3921.5065789473683,359.5023684210526,0,1.0263157894736843,19961.88157894737
Harbor multi-harness,500,codex,1,98,1.0,16.76530612244898,16.540816326530614,17.0,17.0,6.316326530612245,0.3783259507599243,0.9693877551020408,0.0,0.9489795918367347,0.9591836734693877,1.0,0.6938775510204082,1.0,36,2528.8571428571427,243.51612244897962,0,1.010204081632653,13861.84693877551
Harbor multi-harness,500,mini-swe-agent,0,172,0.0,15.918604651162791,15.843023255813954,17.0,17.0,1.0290697674418605,0.06115766073871409,0.436046511627907,0.0,0.8313953488372093,0.8604651162790697,0.20348837209302326,0.6686046511627907,0.16071428571428573,56,2113.6337209302324,224.05284883720927,10,1.1686046511627908,17018.738372093023
Harbor multi-harness,500,mini-swe-agent,1,78,1.0,11.0,10.987179487179487,11.0,17.0,0.6153846153846154,0.04216183410187935,0.28205128205128205,0.0,0.1282051282051282,0.8717948717948718,1.0,0.4358974358974359,1.0,30,1065.9615384615386,143.7998717948718,2,1.0256410256410255,7264.0641025641025
Harbor multi-harness,500,opencode,0,168,0.0,16.36904761904762,15.267857142857142,16.0,16.0,3.1547619047619047,0.19931215541772265,0.5535714285714286,0.0,0.9107142857142857,0.7619047619047619,0.3333333333333333,0.6666666666666666,0.2830188679245283,53,2765.0476190476193,287.9326785714286,27,2.3988095238095237,77927.45238095238
Harbor multi-harness,500,opencode,1,82,1.0,16.9390243902439,15.926829268292684,16.0,16.0,8.548780487804878,0.5360272110720461,1.0,0.0,0.9390243902439024,0.8780487804878049,1.0,0.43902439024390244,1.0,33,1578.7560975609756,205.88426829268292,10,2.231707317073171,57548.243902439026
Harbor multi-harness,600,claude-code,0,175,0.0,16.18285714285714,15.857142857142858,17.0,18.0,2.8,0.1754122161194253,0.8,0.005714285714285714,0.8342857142857143,0.6742857142857143,0.2057142857142857,0.64,0.2,55,5347.417142857143,381.9341142857143,5,15.548571428571428,665576.6685714286
Harbor multi-harness,600,claude-code,1,75,1.0,16.88,16.666666666666668,17.0,17.0,6.293333333333333,0.3761555396787595,0.96,0.0,0.96,0.8666666666666667,1.0,0.4533333333333333,1.0,31,3456.133333333333,277.3614666666667,0,16.506666666666668,590298.8266666667
Harbor multi-harness,600,codex,0,169,0.0,16.70414201183432,15.828402366863905,16.0,17.0,2.106508875739645,0.1292100910347929,0.621301775147929,0.0,0.8224852071005917,0.8994082840236687,0.21893491124260356,0.7514792899408284,0.24074074074074073,54,4656.094674556213,394.3240828402367,0,1.0769230769230769,21019.08875739645
Harbor multi-harness,600,codex,1,81,1.0,16.950617283950617,16.790123456790123,17.0,17.0,6.419753086419753,0.38044970441484605,0.9753086419753086,0.0,0.9753086419753086,0.9876543209876543,1.0,0.5061728395061729,1.0,32,3006.0864197530864,255.8167901234568,0,1.0246913580246915,14633.382716049382
Harbor multi-harness,600,mini-swe-agent,0,173,0.0,16.190751445086704,15.947976878612717,17.0,17.0,2.398843930635838,0.1467314769932927,0.791907514450867,0.0,0.8323699421965318,0.7687861271676301,0.18497109826589594,0.49710982658959535,0.2413793103448276,58,2236.3294797687863,216.63260115606937,9,1.2658959537572254,13200.306358381504
Harbor multi-harness,600,mini-swe-agent,1,77,1.0,11.454545454545455,11.415584415584416,11.0,17.0,0.6623376623376623,0.048452705939336954,0.3116883116883117,0.0,0.15584415584415584,0.8831168831168831,1.0,0.4155844155844156,1.0,28,1229.4935064935064,149.91506493506495,4,1.051948051948052,7048.636363636364
Harbor multi-harness,600,opencode,0,165,0.0,16.01212121212121,14.587878787878788,16.0,16.0,2.9696969696969697,0.19405374037726977,0.6121212121212121,0.006060606060606061,0.8424242424242424,0.6787878787878788,0.30303030303030304,0.5818181818181818,0.28,50,2968.0363636363636,289.64424242424246,45,2.533333333333333,81446.47878787879
Harbor multi-harness,600,opencode,1,85,1.0,16.88235294117647,15.83529411764706,16.0,16.0,8.4,0.5319574888779041,0.9764705882352941,0.0,0.8823529411764706,0.8352941176470589,1.0,0.4823529411764706,1.0,36,1910.1176470588234,208.67999999999998,20,2.541176470588235,66069.77647058823
Harbor multi-harness,684,claude-code,0,161,0.0,15.782608695652174,15.46583850931677,17.0,18.0,3.2732919254658386,0.2125965942216928,0.8385093167701864,0.012422360248447204,0.8074534161490683,0.7080745341614907,0.2546583850931677,0.6708074534161491,0.30612244897959184,49,4663.981366459628,362.6972049689441,6,15.248447204968944,733663.4472049689
Harbor multi-harness,684,claude-code,1,89,1.0,16.292134831460675,15.955056179775282,17.0,17.0,6.50561797752809,0.4024069059016184,0.9887640449438202,0.0,0.8651685393258427,0.8764044943820225,1.0,0.4943820224719101,1.0,37,2848.3595505617977,260.0788764044944,4,15.96629213483146,583406.1011235955
Harbor multi-harness,684,codex,0,167,0.0,16.748502994011975,15.994011976047904,17.0,17.0,2.7784431137724552,0.17079379413526907,0.7305389221556886,0.0,0.8383233532934131,0.9281437125748503,0.19760479041916168,0.7904191616766467,0.16363636363636364,55,4250.748502994012,385.4654491017964,0,1.0479041916167664,20587.389221556885
Harbor multi-harness,684,codex,1,83,1.0,16.867469879518072,16.602409638554217,17.0,17.0,6.9879518072289155,0.41958928149573077,0.9879518072289156,0.0,0.9036144578313253,0.9036144578313253,1.0,0.37349397590361444,1.0,31,2842.2289156626507,275.68036144578315,0,1.0240963855421688,14307.590361445784
Harbor multi-harness,684,mini-swe-agent,0,174,0.0,15.454022988505747,15.172413793103448,17.0,17.0,2.839080459770115,0.17888920016201965,0.8045977011494253,0.0,0.7298850574712644,0.7528735632183908,0.28160919540229884,0.5517241379310345,0.2982456140350877,57,2137.6206896551726,222.47218390804596,8,1.264367816091954,15476.724137931034
Harbor multi-harness,684,mini-swe-agent,1,76,1.0,10.460526315789474,10.421052631578947,10.0,16.0,0.7105263157894737,0.05720755744943052,0.42105263157894735,0.0,0.06578947368421052,0.8947368421052632,1.0,0.32894736842105265,1.0,29,908.6315789473684,128.98855263157895,0,1.0526315789473684,6987.4473684210525
Harbor multi-harness,684,opencode,0,177,0.0,15.163841807909604,13.870056497175142,16.0,16.0,3.3389830508474576,0.22240027475570845,0.7062146892655368,0.005649717514124294,0.7457627118644068,0.655367231638418,0.2994350282485876,0.576271186440678,0.31666666666666665,60,2234.4180790960454,248.0429943502825,39,2.3220338983050848,70932.70056497175
Harbor multi-harness,684,opencode,1,73,1.0,16.945205479452056,15.931506849315069,16.0,17.0,8.643835616438356,0.542459721539093,0.9726027397260274,0.0,0.958904109589041,0.7808219178082192,1.0,0.3972602739726027,1.0,26,1487.0958904109589,200.8408219178082,8,2.136986301369863,56677.82191780822
Harbor multi-harness,700,claude-code,0,171,0.0,15.362573099415204,15.140350877192983,17.0,18.0,3.1228070175438596,0.2032035172535417,0.8421052631578947,0.011695906432748537,0.7602339181286549,0.6549707602339181,0.21637426900584794,0.6432748538011696,0.20754716981132076,53,4652.7192982456145,361.23532163742686,3,14.859649122807017,694100.2807017544
Harbor multi-harness,700,claude-code,1,79,1.0,16.443037974683545,16.0,17.0,17.0,6.620253164556962,0.4081213219033104,1.0,0.0,0.8607594936708861,0.8607594936708861,1.0,0.45569620253164556,1.0,33,3123.9493670886077,280.37696202531646,2,15.91139240506329,602102.9620253164
Harbor multi-harness,700,codex,0,170,0.0,16.74705882352941,16.194117647058825,17.0,17.0,3.1176470588235294,0.19078303568788,0.8352941176470589,0.0,0.8764705882352941,0.8529411764705882,0.2529411764705882,0.7294117647058823,0.21568627450980393,51,4079.929411764706,363.8954117647059,0,1.0058823529411764,19588.45294117647
Harbor multi-harness,700,codex,1,80,1.0,16.8625,16.7,17.0,17.0,6.7625,0.405960617201426,0.975,0.0,0.9125,0.95,1.0,0.4625,1.0,35,2884.475,262.45475,0,1.0125,14580.1375
Harbor multi-harness,700,mini-swe-agent,0,174,0.0,15.948275862068966,15.60919540229885,17.0,17.0,2.6839080459770117,0.16887949645102415,0.8390804597701149,0.0,0.7931034482758621,0.735632183908046,0.21839080459770116,0.5804597701149425,0.24528301886792453,53,2263.3563218390805,227.50166666666667,11,1.3793103448275863,16386.827586206895
Harbor multi-harness,700,mini-swe-agent,1,76,1.0,10.81578947368421,10.697368421052632,11.0,15.5,0.8289473684210527,0.0667787449908193,0.5,0.0,0.09210526315789473,0.8552631578947368,1.0,0.27631578947368424,1.0,33,1056.0263157894738,140.4973684210526,0,1.0921052631578947,8168.815789473684
Harbor multi-harness,700,opencode,0,197,0.0,14.345177664974619,13.126903553299492,16.0,16.0,3.0609137055837565,0.1993849283823903,0.6091370558375635,0.03553299492385787,0.6802030456852792,0.5431472081218274,0.26903553299492383,0.4467005076142132,0.1935483870967742,62,2101.964467005076,228.04253807106596,33,2.2944162436548226,71687.75126903554
Harbor multi-harness,700,opencode,1,53,1.0,16.90566037735849,15.849056603773585,16.0,17.0,7.7924528301886795,0.4941648575250129,0.9622641509433962,0.0,0.9245283018867925,0.7924528301886793,1.0,0.3584905660377358,1.0,24,1739.0943396226414,211.79509433962264,13,2.169811320754717,54181.20754716981
Harbor multi-harness,800,claude-code,0,170,0.0,15.158823529411764,14.770588235294118,16.0,17.0,3.4235294117647057,0.2306327284029433,0.8705882352941177,0.011764705882352941,0.7176470588235294,0.5764705882352941,0.1411764705882353,0.6294117647058823,0.11538461538461539,52,5225.105882352941,382.35835294117646,4,14.5,658475.4588235294
Harbor multi-harness,800,claude-code,1,80,1.0,16.9625,16.7125,17.0,17.0,8.025,0.48083872364735364,1.0,0.0,0.9625,0.925,1.0,0.575,1.0,34,3774.8,313.24275,5,16.475,629729.4875
Harbor multi-harness,800,codex,0,183,0.0,16.60655737704918,15.3551912568306,16.0,17.0,3.109289617486339,0.20031003631534008,0.8633879781420765,0.0,0.6830601092896175,0.8306010928961749,0.15846994535519127,0.5737704918032787,0.11666666666666667,60,5050.88524590164,443.0098360655738,0,1.0491803278688525,21167.169398907103
Harbor multi-harness,800,codex,1,67,1.0,16.65671641791045,15.701492537313433,16.0,17.0,5.895522388059701,0.3727983970960266,1.0,0.0,0.7014925373134329,0.9850746268656716,1.0,0.3880597014925373,1.0,26,3771.955223880597,371.7289552238806,0,1.0298507462686568,14596.686567164179
Harbor multi-harness,800,mini-swe-agent,0,185,0.0,16.572972972972973,16.427027027027027,17.0,17.0,2.708108108108108,0.16184273728391377,0.8108108108108109,0.0,0.8972972972972973,0.7189189189189189,0.08648648648648649,0.4810810810810811,0.04918032786885246,61,3029.054054054054,264.9401081081081,22,1.145945945945946,17322.75135135135
Harbor multi-harness,800,mini-swe-agent,1,65,1.0,11.846153846153847,11.815384615384616,12.0,16.0,0.8307692307692308,0.060862606473466196,0.49230769230769234,0.0,0.07692307692307693,0.9538461538461539,1.0,0.35384615384615387,1.0,25,1533.3538461538462,167.18092307692308,3,1.0307692307692307,8874.661538461538
Harbor multi-harness,800,opencode,0,192,0.0,15.739583333333334,14.453125,16.0,16.0,2.7135416666666665,0.17644656286659963,0.78125,0.036458333333333336,0.84375,0.5729166666666666,0.13541666666666666,0.46875,0.14754098360655737,61,3080.0416666666665,291.22421875000003,62,2.5260416666666665,81832.140625
Harbor multi-harness,800,opencode,1,58,1.0,16.93103448275862,15.810344827586206,16.0,17.0,7.120689655172414,0.4502001618507704,0.9827586206896551,0.0,0.9482758620689655,0.7931034482758621,1.0,0.4482758620689655,1.0,25,1932.6724137931035,241.5848275862069,11,2.4482758620689653,62929.93103448276
Harbor multi-harness,900,claude-code,0,159,0.0,14.81132075471698,14.075471698113208,16.0,17.0,3.981132075471698,0.26696447467266565,0.8238993710691824,0.031446540880503145,0.7484276729559748,0.6037735849056604,0.20125786163522014,0.6226415094339622,0.2222222222222222,45,10612.17610062893,454.2730188679246,29,14.779874213836479,634783.3018867924
Harbor multi-harness,900,claude-code,1,91,1.0,16.736263736263737,16.439560439560438,17.0,18.0,9.263736263736265,0.55738028679758,1.0,0.0,0.945054945054945,0.8351648351648352,1.0,0.4175824175824176,1.0,41,7610.912087912088,357.4365934065934,5,16.736263736263737,717278.7692307692
Harbor multi-harness,900,codex,0,202,0.0,7.965346534653466,7.138613861386139,6.0,17.0,0.995049504950495,0.0920445462451869,0.37623762376237624,0.14356435643564355,0.11386138613861387,0.5445544554455446,0.1188118811881188,0.3217821782178218,0.015151515151515152,66,3116.232673267327,324.8817326732673,2,1.108910891089109,13871.940594059406
Harbor multi-harness,900,codex,1,48,1.0,14.458333333333334,13.9375,15.5,17.0,5.625,0.3789030363019334,0.9791666666666666,0.0,0.5208333333333334,0.9375,1.0,0.3958333333333333,1.0,20,6214.291666666667,388.205,0,1.0625,17239.0
Harbor multi-harness,900,mini-swe-agent,0,168,0.0,15.529761904761905,14.476190476190476,16.0,17.0,1.4047619047619047,0.09060472431008144,0.625,0.0,0.6964285714285714,0.8214285714285714,0.17857142857142858,0.6071428571428571,0.1568627450980392,51,4686.678571428572,356.21607142857147,83,1.1488095238095237,17291.779761904763
Harbor multi-harness,900,mini-swe-agent,1,82,1.0,10.329268292682928,9.939024390243903,9.0,14.900000000000006,0.45121951219512196,0.03692346430868669,0.2682926829268293,0.0,0.08536585365853659,0.9146341463414634,1.0,0.4146341463414634,1.0,35,2480.6585365853657,206.19500000000002,27,1.0365853658536586,8791.621951219513
Harbor multi-harness,900,opencode,0,244,0.0,3.6639344262295084,1.8770491803278688,1.0,3.0,0.26229508196721313,0.020430672268907563,0.045081967213114756,0.8934426229508197,0.036885245901639344,0.040983606557377046,0.02459016393442623,0.036885245901639344,0.012048192771084338,83,4063.122950819672,226.0097131147541,3,2.057377049180328,51055.42622950819
Harbor multi-harness,900,opencode,1,6,1.0,17.0,16.0,16.0,16.0,9.5,0.59375,1.0,0.0,1.0,0.6666666666666666,1.0,0.5,1.0,3,2838.0,459.5533333333333,0,2.1666666666666665,57072.5
Harbor multi-harness,1000,claude-code,0,153,0.0,13.176470588235293,12.143790849673202,15.0,17.0,3.026143790849673,0.23638500454198869,0.8366013071895425,0.013071895424836602,0.5294117647058824,0.5816993464052288,0.23529411764705882,0.5620915032679739,0.11627906976744186,43,10960.522875816994,462.06437908496736,63,13.176470588235293,534125.8562091503
